pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Butanoate metabolism	21	2	1.84626091035016	NA	NA	54511;622	http://www.ncbi.nlm.nih.gov/gene/?term= 54511+622
Caffeine metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Calcium signaling pathway	161	21	7.65863230334225	0.0118764845605701	0.0399960275069319	492;85366;778;3356;84812;5335;2774;817;1956;774;818;3708;2776;107;1128;51806;2066;8912;553;777;6263	http://www.ncbi.nlm.nih.gov/gene/?term= 492+85366+778+3356+84812+5335+2774+817+1956+774+818+3708+2776+107+1128+51806+2066+8912+553+777+6263
cAMP signaling pathway	182	13	6.73601059688952	0.0270783847980998	0.0470353283481519	1080;387;492;6093;778;2891;55811;817;818;107;5568;5139;1260	http://www.ncbi.nlm.nih.gov/gene/?term= 1080+387+492+6093+778+2891+55811+817+818+107+5568+5139+1260
Carbohydrate digestion and absorption	12	2	1.89380517055979	NA	NA	208;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 208+5295
Cardiac muscle contraction	11	4	1.06187168643981	0.912114014251782	0.134723461075981	7139;7170;70;4624	http://www.ncbi.nlm.nih.gov/gene/?term= 7139+7170+70+4624
Cell adhesion molecules (CAMs)	29	3	2.47591687049778	0.64750593824228	0.11118435922473	920;3111;3113	http://www.ncbi.nlm.nih.gov/gene/?term= 920+3111+3113
Cell cycle	122	21	3.94105426485587	0.317814726840855	0.0810828557640528	2932;990;8697;2033;7040;595;4172;7029;1647;991;1017;1026;23595;7157;701;9133;4088;983;545;9134;5591	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+990+8697+2033+7040+595+4172+7029+1647+991+1017+1026+23595+7157+701+9133+4088+983+545+9134+5591
cGMP-PKG signaling pathway	144	20	5.96647103351417	0.0593824228028504	0.0470353283481519	4207;492;6093;5332;778;2770;4772;1910;2626;7225;5295;3708;2977;4846;3667;3643;5581;5499;5139;5592	http://www.ncbi.nlm.nih.gov/gene/?term= 4207+492+6093+5332+778+2770+4772+1910+2626+7225+5295+3708+2977+4846+3667+3643+5581+5499+5139+5592
Chagas disease (American trypanosomiasis)	74	10	2.1110145825613	0.732066508313539	0.116920636508746	4843;355;841;4792;7040;5518;917;4615;5970;51135	http://www.ncbi.nlm.nih.gov/gene/?term= 4843+355+841+4792+7040+5518+917+4615+5970+51135
Chemical carcinogenesis	51	3	4.50616207097382	0.228028503562945	0.0700626929611479	7363;7366;126	http://www.ncbi.nlm.nih.gov/gene/?term= 7363+7366+126
Chemokine signaling pathway	164	18	5.02277522424697	0.14061757719715	0.0563753530573897	387;6093;2932;6655;208;6387;2771;5880;5330;7409;5295;9844;1230;5580;107;2787;3265;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 387+6093+2932+6655+208+6387+2771+5880+5330+7409+5295+9844+1230+5580+107+2787+3265+4067
Choline metabolism in cancer	63	11	5.25270157749347	0.119239904988124	0.0542976373427439	23446;5337;6655;5602;5335;5295;1956;5900;255189;6667;4893	http://www.ncbi.nlm.nih.gov/gene/?term= 23446+5337+6655+5602+5335+5295+1956+5900+255189+6667+4893
Cholinergic synapse	89	11	4.92223837235153	0.154394299287411	0.0565034788597929	2534;5566;2775;817;5295;774;818;3708;107;5579;23236	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+5566+2775+817+5295+774+818+3708+107+5579+23236
Chronic myeloid leukemia	56	2	1.88039637879283	NA	NA	867;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 867+5295
Circadian entrainment	90	10	6.41105434739118	0.036104513064133	0.0470353283481519	4842;51655;55811;817;3708;107;2787;8912;6263;9722	http://www.ncbi.nlm.nih.gov/gene/?term= 4842+51655+55811+817+3708+107+2787+8912+6263+9722
Circadian rhythm	27	2	5.27076245408754	NA	NA	79365;9575	http://www.ncbi.nlm.nih.gov/gene/?term= 79365+9575
Citrate cycle (TCA cycle)	28	2	7.79680107735543	NA	NA	48;47	http://www.ncbi.nlm.nih.gov/gene/?term= 48+47
Cocaine addiction	42	13	2.31212575764632	0.684085510688836	0.113699818196095	5566;2906;1386;116444;2891;468;84152;1742;2905;1020;3725;2903;116443	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+2906+1386+116444+2891+468+84152+1742+2905+1020+3725+2903+116443
Colorectal cancer	42	3	3.04928986955355	0.513064133016627	0.0995456684616972	2932;208;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+208+5295
Complement and coagulation cascades	64	10	3.38798788020175	0.43562945368171	0.0946147161343059	5340;5328;718;5648;2;5627;5104;5265;629;720	http://www.ncbi.nlm.nih.gov/gene/?term= 5340+5328+718+5648+2+5627+5104+5265+629+720
Cysteine and methionine metabolism	34	2	3.51501224818858	NA	NA	259307;4143	http://www.ncbi.nlm.nih.gov/gene/?term= 259307+4143
Cytokine-cytokine receptor interaction	95	2	1.24768771302169	NA	NA	92;658	http://www.ncbi.nlm.nih.gov/gene/?term= 92+658
Cytosolic DNA-sensing pathway	16	3	1.30032856568527	0.875534441805226	0.133330426580602	57506;23586;4790	http://www.ncbi.nlm.nih.gov/gene/?term= 57506+23586+4790
D-Glutamine and D-glutamate metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Dilated cardiomyopathy	70	2	3.85359677663226	NA	NA	3693;8515	http://www.ncbi.nlm.nih.gov/gene/?term= 3693+8515
Dopaminergic synapse	116	19	5.61938985589978	0.0845605700712589	0.0535860755630507	5566;5523;5527;2932;2775;208;5532;1386;2891;9575;817;774;818;3708;776;3800;111;51806;23236	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+5523+5527+2932+2775+208+5532+1386+2891+9575+817+774+818+3708+776+3800+111+51806+23236
Dorso-ventral axis formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Drug metabolism - cytochrome P450	52	2	2.18440663313389	NA	NA	221357;126	http://www.ncbi.nlm.nih.gov/gene/?term= 221357+126
Drug metabolism - other enzymes	27	2	5.4559306974015	NA	NA	7363;2990	http://www.ncbi.nlm.nih.gov/gene/?term= 7363+2990
ECM-receptor interaction	82	8	7.59701114775278	0.0118764845605701	0.0399960275069319	3381;1286;3693;2335;1289;3688;255631;3690	http://www.ncbi.nlm.nih.gov/gene/?term= 3381+1286+3693+2335+1289+3688+255631+3690
Endocrine and other factor-regulated calcium reabsorption	35	2	2.78833561098997	NA	NA	7421;56302	http://www.ncbi.nlm.nih.gov/gene/?term= 7421+56302
Endometrial cancer	44	2	4.06179416580225	NA	NA	2932;10297	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+10297
Epithelial cell signaling in Helicobacter pylori infection	24	2	1.54215663396588	NA	NA	1839;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 1839+1956
Epstein-Barr virus infection	52	6	3.39930637899663	0.434204275534442	0.0946147161343059	2932;208;5335;5295;930;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+208+5335+5295+930+4067
ErbB signaling pathway	83	2	5.70618801898371	NA	NA	5335;817	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+817
Estrogen signaling pathway	85	18	4.53859148470943	0.223277909738717	0.0700626929611479	2775;2778;6655;4988;1386;3762;468;2100;5567;5295;1956;3708;5580;107;23236;6667;6714;4893	http://www.ncbi.nlm.nih.gov/gene/?term= 2775+2778+6655+4988+1386+3762+468+2100+5567+5295+1956+3708+5580+107+23236+6667+6714+4893
Ether lipid metabolism	40	3	4.42324237027453	0.23895486935867	0.0700626929611479	54947;8605;255189	http://www.ncbi.nlm.nih.gov/gene/?term= 54947+8605+255189
Fat digestion and absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fatty acid biosynthesis	12	2	1.97034412178184	NA	NA	2180;2194	http://www.ncbi.nlm.nih.gov/gene/?term= 2180+2194
Fatty acid degradation	38	2	2.40179676658434	NA	NA	37;2180	http://www.ncbi.nlm.nih.gov/gene/?term= 37+2180
Fatty acid elongation	16	3	1.18296446853618	0.889311163895487	0.134001957807576	51495;9524;9200	http://www.ncbi.nlm.nih.gov/gene/?term= 51495+9524+9200
Fc epsilon RI signaling pathway	58	2	4.12662135494353	NA	NA	5335;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5295
Fc gamma R-mediated phagocytosis	85	7	4.98758221581672	0.144893111638955	0.0565034788597929	1785;5290;5335;5580;6850;382;5581	http://www.ncbi.nlm.nih.gov/gene/?term= 1785+5290+5335+5580+6850+382+5581
Focal adhesion	201	28	8.41564822898093	0.00475059382422803	0.0399960275069319	3381;2324;6093;1286;2932;3693;6655;85366;2335;10000;63923;5880;2318;1289;10298;7409;8515;5295;1956;1793;7791;1285;5747;255631;3265;29895;7058;89	http://www.ncbi.nlm.nih.gov/gene/?term= 3381+2324+6093+1286+2932+3693+6655+85366+2335+10000+63923+5880+2318+1289+10298+7409+8515+5295+1956+1793+7791+1285+5747+255631+3265+29895+7058+89
Folate biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
FoxO signaling pathway	111	15	3.22875531918241	0.469358669833729	0.0960460160548406	369;5594;6655;10110;51422;6794;2309;2538;5170;5295;114907;5604;3667;3643;4893	http://www.ncbi.nlm.nih.gov/gene/?term= 369+5594+6655+10110+51422+6794+2309+2538+5170+5295+114907+5604+3667+3643+4893
Fructose and mannose metabolism	30	2	5.26149353807408	NA	NA	6652;3101	http://www.ncbi.nlm.nih.gov/gene/?term= 6652+3101
GABAergic synapse	60	4	4.91046040529963	0.156294536817102	0.0565034788597929	2775;778;774;107	http://www.ncbi.nlm.nih.gov/gene/?term= 2775+778+774+107
Galactose metabolism	26	2	6.09476011216405	NA	NA	3101;2720	http://www.ncbi.nlm.nih.gov/gene/?term= 3101+2720
Gap junction	85	15	3.62185335815614	0.38812351543943	0.0876388051004381	5566;6655;3356;2770;1956;3708;2697;5578;2776;107;80310;3265;23236;6714;1902	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+6655+3356+2770+1956+3708+2697+5578+2776+107+80310+3265+23236+6714+1902
Gastric acid secretion	50	2	3.60673949673669	NA	NA	817;51806	http://www.ncbi.nlm.nih.gov/gene/?term= 817+51806
Glioma	61	6	5.34691614513308	0.106888361045131	0.0538408062593314	6655;5335;817;5295;1956;3265	http://www.ncbi.nlm.nih.gov/gene/?term= 6655+5335+817+5295+1956+3265
Glucagon signaling pathway	77	10	5.09680239011173	0.133491686460808	0.0546334625737049	5256;816;5837;5566;2998;1386;2538;817;2308;3708	http://www.ncbi.nlm.nih.gov/gene/?term= 5256+816+5837+5566+2998+1386+2538+817+2308+3708
Glutamatergic synapse	84	15	4.83260106660627	0.168171021377672	0.0582470883348077	2775;2778;9455;8605;5532;5331;3708;2911;5578;22941;107;255189;9229;2917;116443	http://www.ncbi.nlm.nih.gov/gene/?term= 2775+2778+9455+8605+5532+5331+3708+2911+5578+22941+107+255189+9229+2917+116443
Glutathione metabolism	40	4	2.81717598961492	0.574346793349169	0.106319658167181	2730;2937;221357;2880	http://www.ncbi.nlm.nih.gov/gene/?term= 2730+2937+221357+2880
Glycerolipid metabolism	54	4	3.68543220204917	0.375771971496437	0.0868462761983851	11343;8527;1609;4023	http://www.ncbi.nlm.nih.gov/gene/?term= 11343+8527+1609+4023
Glycerophospholipid metabolism	89	7	6.11772499121056	0.0513064133016627	0.0470353283481519	8527;54947;8605;1609;1040;255189;23761	http://www.ncbi.nlm.nih.gov/gene/?term= 8527+54947+8605+1609+1040+255189+23761
Glycine, serine and threonine metabolism	33	2	1.8726837323944	NA	NA	1757;2731	http://www.ncbi.nlm.nih.gov/gene/?term= 1757+2731
Glycolysis / Gluconeogenesis	61	11	2.67485680942774	0.603800475059382	0.108820995941643	5214;2023;2821;26330;2538;229;5313;3101;2203;3948;669	http://www.ncbi.nlm.nih.gov/gene/?term= 5214+2023+2821+26330+2538+229+5313+3101+2203+3948+669
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	11	3	2.3920480603727	0.668408551068884	0.112228169491673	64132;11285;64131	http://www.ncbi.nlm.nih.gov/gene/?term= 64132+11285+64131
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glycosaminoglycan degradation	19	3	3.76828793262375	0.355819477434679	0.0868462761983851	2799;2990;2720	http://www.ncbi.nlm.nih.gov/gene/?term= 2799+2990+2720
Glycosphingolipid biosynthesis - ganglio series	15	2	3.20672545260572	NA	NA	3074;2720	http://www.ncbi.nlm.nih.gov/gene/?term= 3074+2720
Glycosphingolipid biosynthesis - globo series	12	2	3.24084423626172	NA	NA	3074;53947	http://www.ncbi.nlm.nih.gov/gene/?term= 3074+53947
Glycosphingolipid biosynthesis - lacto and neolacto series	21	2	4.01689148114858	NA	NA	2525;10331	http://www.ncbi.nlm.nih.gov/gene/?term= 2525+10331
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	22	2	1.60303467351197	NA	NA	55650;54965	http://www.ncbi.nlm.nih.gov/gene/?term= 55650+54965
Glyoxylate and dicarboxylate metabolism	14	2	2.49907378113512	NA	NA	189;112817	http://www.ncbi.nlm.nih.gov/gene/?term= 189+112817
GnRH signaling pathway	79	7	5.23940541286367	0.119239904988124	0.0542976373427439	8605;817;3708;5580;255189;51806;23236	http://www.ncbi.nlm.nih.gov/gene/?term= 8605+817+3708+5580+255189+51806+23236
Graft-versus-host disease	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hedgehog signaling pathway	46	7	5.12339273065004	0.130641330166271	0.0546334625737049	7478;4036;2932;2737;1456;6469;5727	http://www.ncbi.nlm.nih.gov/gene/?term= 7478+4036+2932+2737+1456+6469+5727
Hepatitis B	118	16	3.02692934856013	0.51686460807601	0.0995456684616972	572;841;5594;2033;4318;208;7040;4790;5602;1386;468;5295;836;4088;2353;1147	http://www.ncbi.nlm.nih.gov/gene/?term= 572+841+5594+2033+4318+208+7040+4790+5602+1386+468+5295+836+4088+2353+1147
Hepatitis C	86	4	2.01320601354864	0.754394299287411	0.119515011227703	2932;208;5170;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+208+5170+5295
Herpes simplex infection	80	2	3.57547551991498	NA	NA	841;836	http://www.ncbi.nlm.nih.gov/gene/?term= 841+836
HIF-1 signaling pathway	100	10	6.43203537808936	0.0356294536817102	0.0470353283481519	2033;3091;5335;5582;112399;1950;817;1956;3101;3643	http://www.ncbi.nlm.nih.gov/gene/?term= 2033+3091+5335+5582+112399+1950+817+1956+3101+3643
Hippo signaling pathway	138	20	5.84354672894029	0.0655581947743468	0.0490815448665312	51384;25937;7478;64398;2932;7481;8312;6788;7040;1855;10297;154796;10207;26524;7484;7048;4088;4771;7003;8326	http://www.ncbi.nlm.nih.gov/gene/?term= 51384+25937+7478+64398+2932+7481+8312+6788+7040+1855+10297+154796+10207+26524+7484+7048+4088+4771+7003+8326
Histidine metabolism	21	3	1.48446107323061	0.849406175771972	0.131382784107406	3034;144193;131669	http://www.ncbi.nlm.nih.gov/gene/?term= 3034+144193+131669
HTLV-I infection	166	17	4.58150470478197	0.21187648456057	0.0693708877092452	51384;7478;2932;7481;2033;4792;208;7040;1855;10297;7157;5295;7048;4088;5970;8326;1147	http://www.ncbi.nlm.nih.gov/gene/?term= 51384+7478+2932+7481+2033+4792+208+7040+1855+10297+7157+5295+7048+4088+5970+8326+1147
Huntington's disease	22	2	4.40875259448361	NA	NA	3708;3064	http://www.ncbi.nlm.nih.gov/gene/?term= 3708+3064
Hypertrophic cardiomyopathy (HCM)	22	2	3.07478138310568	NA	NA	3693;71	http://www.ncbi.nlm.nih.gov/gene/?term= 3693+71
Inflammatory bowel disease (IBD)	43	2	2.2500718286833	NA	NA	7040;4088	http://www.ncbi.nlm.nih.gov/gene/?term= 7040+4088
Inflammatory mediator regulation of TRP channels	83	14	6.10063715910549	0.0522565320665083	0.0470353283481519	5566;3356;8605;5335;817;818;3708;2776;5580;107;255189;5581;23236;7442	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+3356+8605+5335+817+818+3708+2776+5580+107+255189+5581+23236+7442
Influenza A	67	10	3.72384062377795	0.36437054631829	0.0868462761983851	5610;6416;2932;7297;23586;6772;5295;7098;4261;9021	http://www.ncbi.nlm.nih.gov/gene/?term= 5610+6416+2932+7297+23586+6772+5295+7098+4261+9021
Inositol phosphate metabolism	65	7	5.46476620532865	0.098812351543943	0.0538408062593314	8821;5335;51763;55361;3636;4534;5293	http://www.ncbi.nlm.nih.gov/gene/?term= 8821+5335+51763+55361+3636+4534+5293
Insulin resistance	93	8	5.22208967470967	0.121615201900238	0.0542976373427439	51085;5837;2932;2998;8473;133522;3643;79660	http://www.ncbi.nlm.nih.gov/gene/?term= 51085+5837+2932+2998+8473+133522+3643+79660
Insulin secretion	51	5	3.78743974952662	0.349643705463183	0.0868462761983851	5566;778;1386;468;107	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+778+1386+468+107
Insulin signaling pathway	126	26	4.38640833894724	0.243230403800475	0.0702675306788451	5256;5837;6720;369;2932;2872;5594;6655;7249;2997;208;2998;51763;3845;5295;3101;5584;7248;5604;3667;3643;79660;253314;122809;1978;2475	http://www.ncbi.nlm.nih.gov/gene/?term= 5256+5837+6720+369+2932+2872+5594+6655+7249+2997+208+2998+51763+3845+5295+3101+5584+7248+5604+3667+3643+79660+253314+122809+1978+2475
Intestinal immune network for IgA production	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Jak-STAT signaling pathway	138	10	6.13104648777653	0.0508313539192399	0.0470353283481519	9063;6655;9466;51588;7297;3572;3600;6778;5781;122809	http://www.ncbi.nlm.nih.gov/gene/?term= 9063+6655+9466+51588+7297+3572+3600+6778+5781+122809
Legionellosis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Leishmaniasis	43	3	2.27856288044015	0.693111638954869	0.113699818196095	4843;1535;7040	http://www.ncbi.nlm.nih.gov/gene/?term= 4843+1535+7040
Leukocyte transendothelial migration	79	12	4.27869783888281	0.260807600950119	0.0720669162300828	1535;387;6093;7294;3383;6387;2771;7852;5335;7409;5295;7412	http://www.ncbi.nlm.nih.gov/gene/?term= 1535+387+6093+7294+3383+6387+2771+7852+5335+7409+5295+7412
Linoleic acid metabolism	26	3	3.69510073489035	0.372446555819477	0.0868462761983851	8605;1576;255189	http://www.ncbi.nlm.nih.gov/gene/?term= 8605+1576+255189
Lipoic acid metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Long-term depression	55	7	4.25746662050823	0.264133016627078	0.0720669162300828	2775;5332;8605;2768;3708;5578;255189	http://www.ncbi.nlm.nih.gov/gene/?term= 2775+5332+8605+2768+3708+5578+255189
Long-term potentiation	63	6	5.11864298904787	0.130641330166271	0.0546334625737049	2891;817;818;3708;107;51806	http://www.ncbi.nlm.nih.gov/gene/?term= 2891+817+818+3708+107+51806
Lysine biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lysine degradation	46	3	3.12620116045875	0.495486935866983	0.0983202009522255	8985;54904;9757	http://www.ncbi.nlm.nih.gov/gene/?term= 8985+54904+9757
Malaria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
MAPK signaling pathway	234	35	5.43580312543706	0.102137767220903	0.0538408062593314	8913;355;5606;6416;9175;5609;4214;5594;8911;6655;994;778;8605;5602;1432;1386;7186;2318;4772;22800;9064;774;25780;776;7048;836;5871;255189;5604;115727;4342;8912;4217;777;1616	http://www.ncbi.nlm.nih.gov/gene/?term= 8913+355+5606+6416+9175+5609+4214+5594+8911+6655+994+778+8605+5602+1432+1386+7186+2318+4772+22800+9064+774+25780+776+7048+836+5871+255189+5604+115727+4342+8912+4217+777+1616
Maturity onset diabetes of the young	22	2	1.84578372634955	NA	NA	50674;4760	http://www.ncbi.nlm.nih.gov/gene/?term= 50674+4760
Measles	65	3	3.04928986955355	0.513064133016627	0.0995456684616972	2932;208;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+208+5295
Melanogenesis	95	10	5.64312912165776	0.0812351543942993	0.0531947165842194	7478;2932;7481;2775;1855;1910;817;51806;23236;8326	http://www.ncbi.nlm.nih.gov/gene/?term= 7478+2932+7481+2775+1855+1910+817+51806+23236+8326
Melanoma	68	2	7.45913889460085	NA	NA	26281;1956	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+1956
Metabolism of xenobiotics by cytochrome P450	56	4	5.35926072297179	0.106413301662708	0.0538408062593314	2052;7363;1645;7366	http://www.ncbi.nlm.nih.gov/gene/?term= 2052+7363+1645+7366
MicroRNAs in cancer	101	7	0.654390790472961	0.949643705463183	0.139220003210074	6655;994;3845;7157;993;406882;406935	http://www.ncbi.nlm.nih.gov/gene/?term= 6655+994+3845+7157+993+406882+406935
Mineral absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Morphine addiction	52	3	4.45621363140975	0.234679334916865	0.0700626929611479	2775;4988;107	http://www.ncbi.nlm.nih.gov/gene/?term= 2775+4988+107
mTOR signaling pathway	53	10	2.43974802714311	0.656532066508314	0.11118435922473	3091;64121;6794;57521;5295;5563;3667;5293;6199;2475	http://www.ncbi.nlm.nih.gov/gene/?term= 3091+64121+6794+57521+5295+5563+3667+5293+6199+2475
Mucin type O-Glycan biosynthesis	28	2	3.16426665605159	NA	NA	442117;2650	http://www.ncbi.nlm.nih.gov/gene/?term= 442117+2650
