pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Bacterial invasion of epithelial cells	55	6	3.13312401682473	0.231143552311436	0.243935098056698	10095;10552;1499;29119;71;79658	http://www.ncbi.nlm.nih.gov/gene/?term= 10095+10552+1499+29119+71+79658
Basal cell carcinoma	43	2	5.65222707440216	NA	NA	2737;7479	http://www.ncbi.nlm.nih.gov/gene/?term= 2737+7479
B cell receptor signaling pathway	54	11	1.87507943145871	0.721411192214112	0.47265634920828	118788;207;2885;29760;3551;5291;5336;5579;6850;7410;84433	http://www.ncbi.nlm.nih.gov/gene/?term= 118788+207+2885+29760+3551+5291+5336+5579+6850+7410+84433
beta-Alanine metabolism	26	2	4.58948228090705	NA	NA	220;2572	http://www.ncbi.nlm.nih.gov/gene/?term= 220+2572
Bile secretion	29	2	1.73272368083997	NA	NA	108;2778	http://www.ncbi.nlm.nih.gov/gene/?term= 108+2778
Biotin metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bladder cancer	25	2	3.47353342353928	NA	NA	1029;595	http://www.ncbi.nlm.nih.gov/gene/?term= 1029+595
Butanoate metabolism	21	2	2.72559151381694	NA	NA	1962;3030	http://www.ncbi.nlm.nih.gov/gene/?term= 1962+3030
Caffeine metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Calcium signaling pathway	166	30	4.80525014014937	0.0145985401459854	0.0712547260112985	108;1129;113026;153;154;23236;2774;2911;2915;3274;340156;3708;4638;5021;51196;5137;5255;5256;5530;5567;6262;6263;6546;7419;774;776;801;817;8911;9630	http://www.ncbi.nlm.nih.gov/gene/?term= 108+1129+113026+153+154+23236+2774+2911+2915+3274+340156+3708+4638+5021+51196+5137+5255+5256+5530+5567+6262+6263+6546+7419+774+776+801+817+8911+9630
cAMP signaling pathway	192	43	5.24361006292093	0.0048661800486618	0.0633375342322653	10398;10411;1129;114;1259;153;154;2737;2740;2770;2778;2890;2903;2904;387;4158;4659;476;481;4852;5021;51196;5142;5144;5291;5348;5465;5567;55811;5605;5908;6093;610;6262;64764;6548;673;7074;7434;775;776;817;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 10398+10411+1129+114+1259+153+154+2737+2740+2770+2778+2890+2903+2904+387+4158+4659+476+481+4852+5021+51196+5142+5144+5291+5348+5465+5567+55811+5605+5908+6093+610+6262+64764+6548+673+7074+7434+775+776+817+9586
Carbohydrate digestion and absorption	12	2	1.09452118392967	NA	NA	10000;5291	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+5291
Cardiac muscle contraction	12	2	1.56864613092297	NA	NA	70;7137	http://www.ncbi.nlm.nih.gov/gene/?term= 70+7137
Cell adhesion molecules (CAMs)	35	2	2.56687529453371	NA	NA	3384;3683	http://www.ncbi.nlm.nih.gov/gene/?term= 3384+3683
Cell cycle	118	15	3.9099366196747	0.0827250608272506	0.175396248643196	1026;1029;1387;25;25847;4616;5001;5925;595;7157;85417;8555;8556;890;990	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+1029+1387+25+25847+4616+5001+5925+595+7157+85417+8555+8556+890+990
cGMP-PKG signaling pathway	151	27	4.84489895231803	0.01338199513382	0.0712547260112985	10398;10672;140;150;153;154;157855;23236;2771;2982;3778;4638;476;4772;4846;5291;5501;5530;5581;5592;5605;5894;5997;64764;7225;775;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 10398+10672+140+150+153+154+157855+23236+2771+2982+3778+4638+476+4772+4846+5291+5501+5530+5581+5592+5605+5894+5997+64764+7225+775+9586
Chagas disease (American trypanosomiasis)	75	10	2.13292822309265	0.628953771289538	0.423433256871739	1432;2353;355;3551;4790;4792;5519;5522;841;919	http://www.ncbi.nlm.nih.gov/gene/?term= 1432+2353+355+3551+4790+4792+5519+5522+841+919
Chemical carcinogenesis	62	2	3.97686344612829	NA	NA	131;220	http://www.ncbi.nlm.nih.gov/gene/?term= 131+220
Chemokine signaling pathway	174	24	5.01889450566546	0.0097323600973236	0.0633375342322653	10563;114;1230;1235;157;1794;207;2268;23236;2770;2782;2788;2885;3551;3717;5291;56288;5879;6356;6374;6464;6773;6777;7074	http://www.ncbi.nlm.nih.gov/gene/?term= 10563+114+1230+1235+157+1794+207+2268+23236+2770+2782+2788+2885+3551+3717+5291+56288+5879+6356+6374+6464+6773+6777+7074
Choline metabolism in cancer	64	13	3.35167432160074	0.177615571776156	0.216733124951033	10000;1950;1956;255189;2885;5170;5291;5321;5337;5602;56034;5900;7249	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+1950+1956+255189+2885+5170+5291+5321+5337+5602+56034+5900+7249
Cholinergic synapse	87	10	3.58497325399885	0.128953771289538	0.190012602696796	108;23236;2782;2788;3708;5567;5578;5594;817;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 108+23236+2782+2788+3708+5567+5578+5594+817+9586
Chronic myeloid leukemia	59	10	3.86832794654769	0.086374695863747	0.175396248643196	1029;207;23624;25;4193;5291;5925;595;6464;6777	http://www.ncbi.nlm.nih.gov/gene/?term= 1029+207+23624+25+4193+5291+5925+595+6464+6777
Circadian entrainment	92	12	4.18254126675674	0.0523114355231144	0.151306331777078	108;23236;2782;2890;2904;3708;4842;5578;55811;5594;817;8911	http://www.ncbi.nlm.nih.gov/gene/?term= 108+23236+2782+2890+2904+3708+4842+5578+55811+5594+817+8911
Circadian rhythm	30	2	3.00160699804766	NA	NA	1453;4862	http://www.ncbi.nlm.nih.gov/gene/?term= 1453+4862
Citrate cycle (TCA cycle)	30	3	2.79343385828846	0.346715328467153	0.314846463770854	3417;47;50	http://www.ncbi.nlm.nih.gov/gene/?term= 3417+47+50
Cocaine addiction	40	2	2.70361457026272	NA	NA	5173;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 5173+9586
Colorectal cancer	41	2	2.74486943090375	NA	NA	4609;595	http://www.ncbi.nlm.nih.gov/gene/?term= 4609+595
Complement and coagulation cascades	65	13	2.33381061976431	0.546228710462287	0.385069787766073	1378;2147;2153;2158;2162;2266;5054;5327;5328;5329;5340;5624;718	http://www.ncbi.nlm.nih.gov/gene/?term= 1378+2147+2153+2158+2162+2266+5054+5327+5328+5329+5340+5624+718
Cysteine and methionine metabolism	33	2	2.07452160359016	NA	NA	1789;191	http://www.ncbi.nlm.nih.gov/gene/?term= 1789+191
Cytokine-cytokine receptor interaction	102	2	3.65016299208017	NA	NA	269;90	http://www.ncbi.nlm.nih.gov/gene/?term= 269+90
Cytosolic DNA-sensing pathway	16	2	1.88247442589753	NA	NA	3551;8737	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+8737
D-Glutamine and D-glutamate metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Dilated cardiomyopathy	74	7	2.94105558701345	0.29683698296837	0.297045018139928	108;153;2778;5567;6262;776;785	http://www.ncbi.nlm.nih.gov/gene/?term= 108+153+2778+5567+6262+776+785
Dopaminergic synapse	116	24	4.32758843799009	0.0413625304136253	0.129208569833821	111;1388;1813;23236;2774;2782;2788;2890;3708;3799;3800;5519;5522;5529;5530;5532;5567;5578;774;775;776;810;817;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 111+1388+1813+23236+2774+2782+2788+2890+3708+3799+3800+5519+5522+5529+5530+5532+5567+5578+774+775+776+810+817+9586
Dorso-ventral axis formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Drug metabolism - cytochrome P450	63	2	2.93177104777824	NA	NA	126;220	http://www.ncbi.nlm.nih.gov/gene/?term= 126+220
Drug metabolism - other enzymes	35	15	0.60860230314995	0.975669099756691	0.572873817085863	1066;10941;151531;1576;1806;1807;1890;51733;574537;7363;7365;7371;7378;79799;978	http://www.ncbi.nlm.nih.gov/gene/?term= 1066+10941+151531+1576+1806+1807+1890+51733+574537+7363+7365+7371+7378+79799+978
ECM-receptor interaction	82	10	4.08329059353922	0.0608272506082725	0.158343835580663	1284;1289;22798;22987;284217;3680;3908;6385;7057;7058	http://www.ncbi.nlm.nih.gov/gene/?term= 1284+1289+22798+22987+284217+3680+3908+6385+7057+7058
Endocrine and other factor-regulated calcium reabsorption	35	2	3.40318512086935	NA	NA	476;6546	http://www.ncbi.nlm.nih.gov/gene/?term= 476+6546
Endometrial cancer	44	3	2.39335894812479	0.519464720194647	0.379137296035196	1950;1956;2885	http://www.ncbi.nlm.nih.gov/gene/?term= 1950+1956+2885
Epithelial cell signaling in Helicobacter pylori infection	27	3	1.29477146535693	0.900243309002433	0.544997387579958	1432;2919;4790	http://www.ncbi.nlm.nih.gov/gene/?term= 1432+2919+4790
Epstein-Barr virus infection	53	3	2.3158034925839	0.557177615571776	0.385069787766073	10454;3551;6885	http://www.ncbi.nlm.nih.gov/gene/?term= 10454+3551+6885
ErbB signaling pathway	85	13	4.26704468679826	0.0450121654501217	0.135201274995797	10718;1950;1956;2065;2066;23624;2885;3084;5336;5578;6464;6777;817	http://www.ncbi.nlm.nih.gov/gene/?term= 10718+1950+1956+2065+2066+23624+2885+3084+5336+5578+6464+6777+817
Estrogen signaling pathway	85	13	3.52031033407664	0.137469586374696	0.195194764588527	108;1956;23236;2778;2885;3708;5291;5567;5580;6464;6714;90993;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 108+1956+23236+2778+2885+3708+5291+5567+5580+6464+6714+90993+9586
Ether lipid metabolism	42	2	2.60537563298726	NA	NA	5321;85465	http://www.ncbi.nlm.nih.gov/gene/?term= 5321+85465
Fat digestion and absorption	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Fatty acid biosynthesis	13	4	0.958756770177983	0.953771289537713	0.568587330207206	2180;2194;31;54995	http://www.ncbi.nlm.nih.gov/gene/?term= 2180+2194+31+54995
Fatty acid degradation	42	2	3.73220546949473	NA	NA	3030;3032	http://www.ncbi.nlm.nih.gov/gene/?term= 3030+3032
Fatty acid elongation	16	3	1.54246641098308	0.844282238442822	0.523656779085658	201562;51144;60481	http://www.ncbi.nlm.nih.gov/gene/?term= 201562+51144+60481
Fc epsilon RI signaling pathway	60	16	2.54542658303592	0.44647201946472	0.363201172863147	255189;27040;2885;3845;5170;5291;5321;5336;5578;5579;5581;5594;5605;5894;6654;6850	http://www.ncbi.nlm.nih.gov/gene/?term= 255189+27040+2885+3845+5170+5291+5321+5336+5578+5579+5581+5594+5605+5894+6654+6850
Fc gamma R-mediated phagocytosis	84	15	3.37297682951086	0.173965936739659	0.216733124951033	10095;10552;10810;1794;255189;382;5321;5337;5581;5594;5604;5879;5894;8611;8853	http://www.ncbi.nlm.nih.gov/gene/?term= 10095+10552+10810+1794+255189+382+5321+5337+5581+5594+5604+5879+5894+8611+8853
Focal adhesion	199	54	4.76349654907936	0.0145985401459854	0.0712547260112985	10398;1282;1284;1286;1289;1301;1311;131873;1499;1793;1950;1956;2002;207;22798;22801;23533;284217;2885;2932;3082;331;3480;3680;3696;3791;4638;5063;5155;5170;55742;5579;5602;56034;5649;57144;5747;5879;5880;5908;595;6464;6714;7057;71;7143;7409;7424;80310;8516;85366;87;894;91807	http://www.ncbi.nlm.nih.gov/gene/?term= 10398+1282+1284+1286+1289+1301+1311+131873+1499+1793+1950+1956+2002+207+22798+22801+23533+284217+2885+2932+3082+331+3480+3680+3696+3791+4638+5063+5155+5170+55742+5579+5602+56034+5649+57144+5747+5879+5880+5908+595+6464+6714+7057+71+7143+7409+7424+80310+8516+85366+87+894+91807
Folate biosynthesis	10	2	0.998566972611513	NA	NA	249;2643	http://www.ncbi.nlm.nih.gov/gene/?term= 249+2643
FoxO signaling pathway	113	21	4.62671052048217	0.0182481751824818	0.0807553561461383	100533105;11345;1901;1950;1956;2308;23710;2538;2885;3551;3845;51701;53632;5594;5605;595;6446;6654;673;85417;92579	http://www.ncbi.nlm.nih.gov/gene/?term= 100533105+11345+1901+1950+1956+2308+23710+2538+2885+3551+3845+51701+53632+5594+5605+595+6446+6654+673+85417+92579
Fructose and mannose metabolism	28	2	1.22147342974321	NA	NA	3098;5372	http://www.ncbi.nlm.nih.gov/gene/?term= 3098+5372
GABAergic synapse	61	3	2.76345304413814	0.357664233576642	0.321055776970448	2782;774;776	http://www.ncbi.nlm.nih.gov/gene/?term= 2782+774+776
Galactose metabolism	26	2	2.56411832290169	NA	NA	2538;92579	http://www.ncbi.nlm.nih.gov/gene/?term= 2538+92579
Gap junction	85	18	3.92423776350043	0.0778588807785888	0.173725808179928	112;1453;153;1956;23236;2697;2771;2778;2885;347733;3708;4893;51807;5578;56034;6654;6714;7082	http://www.ncbi.nlm.nih.gov/gene/?term= 112+1453+153+1956+23236+2697+2771+2778+2885+347733+3708+4893+51807+5578+56034+6654+6714+7082
Gastric acid secretion	56	6	2.5112377481137	0.461070559610706	0.367422328684111	108;2778;3274;5567;5578;7430	http://www.ncbi.nlm.nih.gov/gene/?term= 108+2778+3274+5567+5578+7430
Glioma	63	2	3.47353342353928	NA	NA	1029;595	http://www.ncbi.nlm.nih.gov/gene/?term= 1029+595
Glucagon signaling pathway	80	12	4.03718462531612	0.0681265206812652	0.166261027359697	1387;2308;23235;23236;2538;3708;53632;5465;5567;817;92579;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+2308+23235+23236+2538+3708+53632+5465+5567+817+92579+9586
Glutamatergic synapse	86	13	4.40712108764537	0.0291970802919708	0.0991370101026762	108;23236;2778;2788;2904;2914;2915;2917;2918;3708;5321;5578;9456	http://www.ncbi.nlm.nih.gov/gene/?term= 108+23236+2778+2788+2904+2914+2915+2917+2918+3708+5321+5578+9456
Glutathione metabolism	40	2	2.07650310756552	NA	NA	2936;3417	http://www.ncbi.nlm.nih.gov/gene/?term= 2936+3417
Glycerolipid metabolism	56	5	4.00703262322151	0.0705596107055961	0.166980772066881	119548;139189;154141;1608;57678	http://www.ncbi.nlm.nih.gov/gene/?term= 119548+139189+154141+1608+57678
Glycerophospholipid metabolism	89	8	4.3820008066666	0.0340632603406326	0.110840684906464	139189;154141;1608;255189;5321;56261;57678;9791	http://www.ncbi.nlm.nih.gov/gene/?term= 139189+154141+1608+255189+5321+56261+57678+9791
Glycine, serine and threonine metabolism	29	2	1.77905970629644	NA	NA	2628;2731	http://www.ncbi.nlm.nih.gov/gene/?term= 2628+2731
Glycolysis / Gluconeogenesis	60	16	2.66742274799178	0.400243309002433	0.343484320259593	131;1737;2023;217;220;222;229;2538;2597;2821;5161;5313;669;84532;8789;92579	http://www.ncbi.nlm.nih.gov/gene/?term= 131+1737+2023+217+220+222+229+2538+2597+2821+5161+5313+669+84532+8789+92579
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Glycosaminoglycan degradation	17	2	1.92029416244139	NA	NA	3373;411	http://www.ncbi.nlm.nih.gov/gene/?term= 3373+411
Glycosphingolipid biosynthesis - ganglio series	14	2	3.2370871681259	NA	NA	3073;6489	http://www.ncbi.nlm.nih.gov/gene/?term= 3073+6489
Glycosphingolipid biosynthesis - globo series	13	4	2.66954884459137	0.399026763990268	0.343484320259593	10317;3073;6482;6489	http://www.ncbi.nlm.nih.gov/gene/?term= 10317+3073+6482+6489
Glycosphingolipid biosynthesis - lacto and neolacto series	23	2	2.32523080285869	NA	NA	10402;6489	http://www.ncbi.nlm.nih.gov/gene/?term= 10402+6489
Glycosylphosphatidylinositol(GPI)-anchor biosynthesis	20	3	0.216965436529462	0.991484184914842	0.573556559992181	23556;93183;9488	http://www.ncbi.nlm.nih.gov/gene/?term= 23556+93183+9488
Glyoxylate and dicarboxylate metabolism	13	2	1.36581687135724	NA	NA	54363;847	http://www.ncbi.nlm.nih.gov/gene/?term= 54363+847
GnRH signaling pathway	82	10	3.59465852101936	0.128953771289538	0.190012602696796	1956;23236;255189;2885;3708;5321;5578;6714;801;817	http://www.ncbi.nlm.nih.gov/gene/?term= 1956+23236+255189+2885+3708+5321+5578+6714+801+817
Graft-versus-host disease	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Hedgehog signaling pathway	48	2	5.65222707440216	NA	NA	2737;7479	http://www.ncbi.nlm.nih.gov/gene/?term= 2737+7479
Hepatitis B	121	24	3.32983668020863	0.184914841849148	0.216954688153804	10000;1387;1388;2033;2885;3551;3716;4609;4790;5291;5578;5579;5594;5605;572;5894;64764;6714;6774;6775;6777;836;90993;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+1387+1388+2033+2885+3551+3716+4609+4790+5291+5578+5579+5594+5605+572+5894+64764+6714+6774+6775+6777+836+90993+9586
Hepatitis C	89	3	2.39335894812479	0.519464720194647	0.379137296035196	1950;1956;2885	http://www.ncbi.nlm.nih.gov/gene/?term= 1950+1956+2885
Herpes simplex infection	80	2	2.29111961430093	NA	NA	3551;6885	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+6885
HIF-1 signaling pathway	98	15	3.49300668744409	0.143552311435523	0.19667971156335	1026;112399;1387;1950;1956;284;3091;50508;5291;5336;5578;5605;7010;7037;817	http://www.ncbi.nlm.nih.gov/gene/?term= 1026+112399+1387+1950+1956+284+3091+50508+5291+5336+5578+5605+7010+7037+817
Hippo signaling pathway	139	18	4.49190693370286	0.0231143552311436	0.0859580821723601	10413;1453;1496;1857;23291;2736;29119;3397;5522;595;6788;7003;7004;7479;7531;7976;79981;894	http://www.ncbi.nlm.nih.gov/gene/?term= 10413+1453+1496+1857+23291+2736+29119+3397+5522+595+6788+7003+7004+7479+7531+7976+79981+894
Histidine metabolism	22	2	4.04598399445441	NA	NA	220;4129	http://www.ncbi.nlm.nih.gov/gene/?term= 220+4129
HTLV-I infection	163	18	2.40311366656125	0.510948905109489	0.379137296035196	10000;1387;1499;1857;2033;2932;3551;4215;4790;4792;5291;7157;7472;7479;7481;7976;8324;8325	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+1387+1499+1857+2033+2932+3551+4215+4790+4792+5291+7157+7472+7479+7481+7976+8324+8325
Huntington's disease	22	2	2.43900031090543	NA	NA	23236;3708	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+3708
Hypertrophic cardiomyopathy (HCM)	24	2	2.24329066406841	NA	NA	1605;3908	http://www.ncbi.nlm.nih.gov/gene/?term= 1605+3908
Inflammatory bowel disease (IBD)	47	10	2.30705504812574	0.557177615571776	0.385069787766073	3558;3569;3594;3606;50616;59067;6095;6774;6775;8807	http://www.ncbi.nlm.nih.gov/gene/?term= 3558+3569+3594+3606+50616+59067+6095+6774+6775+8807
Inflammatory mediator regulation of TRP channels	87	7	3.3332162133303	0.184914841849148	0.216954688153804	23236;255189;2776;3708;5321;5578;5581	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+255189+2776+3708+5321+5578+5581
Influenza A	69	12	1.59183291176057	0.821167883211679	0.517171398469102	23586;3337;3551;3716;440275;5602;5611;57506;64135;6416;6773;9021	http://www.ncbi.nlm.nih.gov/gene/?term= 23586+3337+3551+3716+440275+5602+5611+57506+64135+6416+6773+9021
Inositol phosphate metabolism	67	4	3.21170771299955	0.211678832116788	0.232832344149595	23236;51196;5288;8871	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+51196+5288+8871
Insulin resistance	91	21	3.65602841598674	0.114355231143552	0.186054006807279	10891;2308;2538;2998;32;3551;3667;51085;5170;5291;53632;5578;5581;5602;5781;6195;6197;79660;8473;92579;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 10891+2308+2538+2998+32+3551+3667+51085+5170+5291+53632+5578+5581+5602+5781+6195+6197+79660+8473+92579+9586
Insulin secretion	51	10	3.19275204257498	0.215328467153285	0.233557157481478	112;23236;2641;2740;2778;3710;5567;5578;776;9586	http://www.ncbi.nlm.nih.gov/gene/?term= 112+23236+2641+2740+2778+3710+5567+5578+776+9586
Insulin signaling pathway	127	18	3.53653455430961	0.135036496350365	0.195194764588527	10000;2308;23624;2538;2885;2889;31;3551;3643;3667;5170;5291;53632;5590;6464;6720;7249;92579	http://www.ncbi.nlm.nih.gov/gene/?term= 10000+2308+23624+2538+2885+2889+31+3551+3643+3667+5170+5291+53632+5590+6464+6720+7249+92579
Intestinal immune network for IgA production	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Jak-STAT signaling pathway	144	16	4.95505227995134	0.0097323600973236	0.0633375342322653	1387;163702;282618;3569;3953;3977;5291;53832;5781;595;598;6773;6777;7297;85480;9306	http://www.ncbi.nlm.nih.gov/gene/?term= 1387+163702+282618+3569+3953+3977+5291+53832+5781+595+598+6773+6777+7297+85480+9306
Legionellosis	18	6	1.09806461436765	0.940389294403893	0.564922084171628	2920;3553;3569;3606;4615;834	http://www.ncbi.nlm.nih.gov/gene/?term= 2920+3553+3569+3606+4615+834
Leishmaniasis	45	8	1.50714662036386	0.851581508515815	0.523656779085658	1378;1432;2212;3684;5579;5594;5743;5777	http://www.ncbi.nlm.nih.gov/gene/?term= 1378+1432+2212+3684+5579+5594+5743+5777
Leukocyte transendothelial migration	83	21	3.37595547408868	0.172749391727494	0.216733124951033	10398;10411;11069;1496;1499;2771;29119;3683;3684;387;394;4478;50508;5291;5578;5747;5908;71;7294;7412;93408	http://www.ncbi.nlm.nih.gov/gene/?term= 10398+10411+11069+1496+1499+2771+29119+3683+3684+387+394+4478+50508+5291+5578+5747+5908+71+7294+7412+93408
Linoleic acid metabolism	28	3	2.56585926841304	0.441605839416058	0.363201172863147	1576;255189;5321	http://www.ncbi.nlm.nih.gov/gene/?term= 1576+255189+5321
Lipoic acid metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Long-term depression	58	2	4.61935976400855	NA	NA	10672;5321	http://www.ncbi.nlm.nih.gov/gene/?term= 10672+5321
Long-term potentiation	63	5	3.61180264965142	0.124087591240876	0.190012602696796	23236;2890;2904;3708;817	http://www.ncbi.nlm.nih.gov/gene/?term= 23236+2890+2904+3708+817
Lysine biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Lysine degradation	47	2	3.34974972667289	NA	NA	55870;79823	http://www.ncbi.nlm.nih.gov/gene/?term= 55870+79823
Malaria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
