pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Activation of AMPA receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	70	5	5.26862999592116	0.169418521177315	0.146315455750721	8697;5687;5721;4751;701	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721+4751+701
Activation of ATR in response to replication stress	37	2	5.40903851300803	NA	NA	6119;5883	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5883
Activation of BAD and translocation to mitochondria	15	2	0.919812302773733	NA	NA	572;7534	http://www.ncbi.nlm.nih.gov/gene/?term= 572+7534
Activation of BH3-only proteins	15	2	0.919812302773733	NA	NA	572;7534	http://www.ncbi.nlm.nih.gov/gene/?term= 572+7534
Activation of BID and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of BIM and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of BMF and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of C3 and C5	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of CaMK IV	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of Ca-permeable Kainate Receptor	10	2	3.12395355516512	NA	NA	1742;2897	http://www.ncbi.nlm.nih.gov/gene/?term= 1742+2897
Activation of caspases through apoptosome-mediated cleavage	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of DNA fragmentation factor	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of GABAB receptors	36	2	3.08959872494416	NA	NA	2774;107	http://www.ncbi.nlm.nih.gov/gene/?term= 2774+107
Activation of gene expression by SREBF (SREBP)	40	3	3.95334437018189	0.343622876286193	0.195913047028582	1595;6720;6309	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+6720+6309
Activation of G protein gated Potassium channels	22	3	1.94985617256649	0.748743718592965	0.246213637102962	3762;2792;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 3762+2792+2787
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	16	2	1.52223829274059	NA	NA	7187;6233	http://www.ncbi.nlm.nih.gov/gene/?term= 7187+6233
Activation of Kainate Receptors upon glutamate binding	28	2	3.12395355516512	NA	NA	1742;2897	http://www.ncbi.nlm.nih.gov/gene/?term= 1742+2897
Activation of Matrix Metalloproteinases	30	7	2.49196331448901	0.630772912179947	0.233681126453778	7077;4313;1215;4322;7177;80781;4312	http://www.ncbi.nlm.nih.gov/gene/?term= 7077+4313+1215+4322+7177+80781+4312
Activation of Na-permeable Kainate Receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of NF-kappaB in B cells	62	4	3.82815602735464	0.363244795405599	0.199220494065988	5721;3551;8915;5970	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+3551+8915+5970
Activation of Nicotinic Acetylcholine Receptors	11	5	1.98173855795422	0.741086384302465	0.246213637102962	1145;1143;1135;1144;1142	http://www.ncbi.nlm.nih.gov/gene/?term= 1145+1143+1135+1144+1142
Activation of NIMA Kinases NEK9, NEK6, NEK7	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of NMDA receptor upon glutamate binding and postsynaptic events	34	2	6.29555069002643	NA	NA	10142;817	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+817
Activation of NOXA and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of PKB	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of PPARGC1A (PGC-1alpha) by phosphorylation	10	2	1.27469287433486	NA	NA	51422;5563	http://www.ncbi.nlm.nih.gov/gene/?term= 51422+5563
Activation of PUMA and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of Rac	14	2	2.63083233902058	NA	NA	8440;6655	http://www.ncbi.nlm.nih.gov/gene/?term= 8440+6655
Activation of RAS in B cells	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of SMO	18	2	3.05329735989794	NA	NA	2121;132884	http://www.ncbi.nlm.nih.gov/gene/?term= 2121+132884
Activation of the AP-1 family of transcription factors	10	2	1.71538183494591	NA	NA	5594;1386	http://www.ncbi.nlm.nih.gov/gene/?term= 5594+1386
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	49	2	2.85293450803247	NA	NA	3646;27335	http://www.ncbi.nlm.nih.gov/gene/?term= 3646+27335
Activation of the phototransduction cascade	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of the pre-replicative complex	29	2	3.46270573468963	NA	NA	4172;23595	http://www.ncbi.nlm.nih.gov/gene/?term= 4172+23595
Activation of TRKA receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation, translocation and oligomerization of BAX	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodeling of CL	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodeling of DAG and TAG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodelling of PC	15	2	3.94794369884187	NA	NA	54947;255189	http://www.ncbi.nlm.nih.gov/gene/?term= 54947+255189
Acyl chain remodelling of PE	14	3	3.29225150605834	0.460875807609476	0.204743137802878	8605;255189;154141	http://www.ncbi.nlm.nih.gov/gene/?term= 8605+255189+154141
Acyl chain remodelling of PG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodelling of PI	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodelling of PS	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Adaptive Immune System	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Adenylate cyclase activating pathway	10	2	3.08959872494416	NA	NA	2774;107	http://www.ncbi.nlm.nih.gov/gene/?term= 2774+107
Adenylate cyclase inhibitory pathway	14	2	3.08959872494416	NA	NA	2774;107	http://www.ncbi.nlm.nih.gov/gene/?term= 2774+107
Adherens junctions interactions	20	3	1.63597498353132	0.80689160086145	0.250472875874728	1015;3728;1002	http://www.ncbi.nlm.nih.gov/gene/?term= 1015+3728+1002
ADP signalling through P2Y purinoceptor 1	22	3	1.80532257925246	0.773390763340512	0.246213637102962	2784;2792;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+2787
ADP signalling through P2Y purinoceptor 12	20	3	1.990369376753	0.737736300550371	0.246213637102962	2792;2770;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+2770+2787
Adrenaline,noradrenaline inhibits insulin secretion	25	3	1.990369376753	0.737736300550371	0.246213637102962	2792;2770;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+2770+2787
Advanced glycosylation endproduct receptor signaling	10	2	1.41486542333425	NA	NA	5594;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5594+6288
Aflatoxin activation and detoxification	11	2	0.777245408287742	NA	NA	4259;1576	http://www.ncbi.nlm.nih.gov/gene/?term= 4259+1576
Agmatine biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AKT-mediated inactivation of FOXO1A	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AKT phosphorylates targets in the cytosol	13	2	2.39495872029498	NA	NA	2932;208	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+208
AKT phosphorylates targets in the nucleus	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ALKBH3 mediated reversal of alkylation damage	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Alpha-defensins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
alpha-linolenic acid (ALA) metabolism	13	2	1.7988163550604	NA	NA	10005;6342	http://www.ncbi.nlm.nih.gov/gene/?term= 10005+6342
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	13	2	1.73589032805659	NA	NA	60481;2180	http://www.ncbi.nlm.nih.gov/gene/?term= 60481+2180
Alpha-oxidation of phytanate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Alternative complement activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AMER1 mutants destabilize the destruction complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amine compound SLC transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amine-derived hormones	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amino acid and derivative metabolism	167	20	3.80599839039763	0.367312754247428	0.199220494065988	2730;4942;10003;5687;5721;1158;11112;4953;6723;2805;262;435;2593;6303;445;6538;29920;4143;8659;89874	http://www.ncbi.nlm.nih.gov/gene/?term= 2730+4942+10003+5687+5721+1158+11112+4953+6723+2805+262+435+2593+6303+445+6538+29920+4143+8659+89874
Amino acid and oligopeptide SLC transporters	45	6	3.68345941252915	0.392916965781287	0.204160711010262	6542;23428;81539;6509;6541;9056	http://www.ncbi.nlm.nih.gov/gene/?term= 6542+23428+81539+6509+6541+9056
Amino Acid conjugation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amino acid synthesis and interconversion (transamination)	20	3	1.81868968714845	0.770279971284996	0.246213637102962	5832;29920;2746	http://www.ncbi.nlm.nih.gov/gene/?term= 5832+29920+2746
Amino acid transport across the plasma membrane	27	4	3.19124194763394	0.476908351280211	0.204743137802878	6542;9057;81539;6509	http://www.ncbi.nlm.nih.gov/gene/?term= 6542+9057+81539+6509
AMPK inhibits chREBP transcriptional activation activity	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amplification of signal from the kinetochores	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amyloid formation	12	2	0.80611910773899	NA	NA	3015;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 3015+8349
Anchoring fibril formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Anchoring of the basal body to the plasma membrane	82	3	6.90129702251884	0.0531227566403446	0.0696060322036586	4751;26123;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 4751+26123+10142
Androgen biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Antagonism of Activin by Follistatin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	23	2	3.9366859382067	NA	NA	5335;5295	http://www.ncbi.nlm.nih.gov/gene/?term= 5335+5295
Antigen Presentation: Folding, assembly and peptide loading of class I MHC	17	2	1.89985408691383	NA	NA	10484;9632	http://www.ncbi.nlm.nih.gov/gene/?term= 10484+9632
Antigen processing-Cross presentation	52	2	3.29733595473867	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
Antigen processing: Ubiquitination & Proteasome degradation	209	14	7.03804193650017	0.0449868389566882	0.0615366664269549	90293;51665;51619;8697;114088;5687;5721;27338;7317;6233;8945;148581;10533;8139	http://www.ncbi.nlm.nih.gov/gene/?term= 90293+51665+51619+8697+114088+5687+5721+27338+7317+6233+8945+148581+10533+8139
Antiviral mechanism by IFN-stimulated genes	59	7	2.77097984665901	0.568317779373056	0.221629173061748	5610;3839;23586;5335;23225;3434;9636	http://www.ncbi.nlm.nih.gov/gene/?term= 5610+3839+23586+5335+23225+3434+9636
APC/C:Cdc20 mediated degradation of Cyclin B	21	2	2.64151847559658	NA	NA	8697;991	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+991
APC/C:Cdc20 mediated degradation of mitotic proteins	69	4	5.16226485337644	0.180425939219909	0.148734564964742	8697;5721;4751;701	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5721+4751+701
APC/C:Cdc20 mediated degradation of Securin	61	3	3.67101434451368	0.393634840871022	0.204160711010262	8697;5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	66	3	3.67101434451368	0.393634840871022	0.204160711010262	8697;5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	67	4	5.03855279460467	0.19310839913855	0.157055379787944	8697;5687;4751;701	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+4751+701
APC-Cdc20 mediated degradation of Nek2A	23	2	4.96523720834921	NA	NA	4751;701	http://www.ncbi.nlm.nih.gov/gene/?term= 4751+701
APC/C-mediated degradation of cell cycle proteins	80	5	5.69083073874286	0.129696099545346	0.13232958935779	8697;5721;26271;4751;701	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5721+26271+4751+701
APC truncation mutants have impaired AXIN binding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
APOBEC3G mediated resistance to HIV-1 infection	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Apoptosis	145	12	4.81528177816977	0.216798277099785	0.164551504937621	7431;841;6093;5687;5721;219699;90249;1830;839;5580;836;5062	http://www.ncbi.nlm.nih.gov/gene/?term= 7431+841+6093+5687+5721+219699+90249+1830+839+5580+836+5062
Apoptosis induced DNA fragmentation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Apoptotic cleavage of cell adhesion  proteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Apoptotic cleavage of cellular proteins	31	2	4.59249084783275	NA	NA	6093;836	http://www.ncbi.nlm.nih.gov/gene/?term= 6093+836
Apoptotic execution  phase	40	2	4.59249084783275	NA	NA	6093;836	http://www.ncbi.nlm.nih.gov/gene/?term= 6093+836
Apoptotic factor-mediated response	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Aquaporin-mediated transport	37	4	2.22504096051087	0.692510169897105	0.243478434086211	2778;2792;107;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2778+2792+107+2787
Arachidonate production from DAG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Arachidonic acid metabolism	46	3	2.96692315491207	0.526441732471883	0.219163890604788	1580;2877;8529	http://www.ncbi.nlm.nih.gov/gene/?term= 1580+2877+8529
ARL13B-mediated ciliary trafficking of INPP5E	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ARMS-mediated activation	215	15	8.66866854207289	0.00693945920076573	0.0244400944674431	2534;6710;2255;5527;26281;5721;2335;10142;817;1956;115727;6712;2248;200734;4893	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+6710+2255+5527+26281+5721+2335+10142+817+1956+115727+6712+2248+200734+4893
Asparagine N-linked glycosylation	151	7	3.68588152583767	0.391720507298397	0.204160711010262	3998;9117;10484;57134;4253;7109;5265	http://www.ncbi.nlm.nih.gov/gene/?term= 3998+9117+10484+57134+4253+7109+5265
Assembly of collagen fibrils and other multimeric structures	20	2	5.1336908975269	NA	NA	1508;1306	http://www.ncbi.nlm.nih.gov/gene/?term= 1508+1306
Assembly Of The HIV Virion	11	2	1.69137373543586	NA	NA	6233;137492	http://www.ncbi.nlm.nih.gov/gene/?term= 6233+137492
Assembly of the ORC complex at the origin of replication	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Assembly of the pre-replicative complex	64	7	2.56772394789676	0.614740368509213	0.230443016471842	5687;5721;4172;51053;23595;5695;81620	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721+4172+51053+23595+5695+81620
Assembly of the primary cilium	158	12	7.26388961129297	0.0344580043072505	0.0505675501081471	8655;23322;8766;4751;5311;26123;10142;64792;11336;1260;9814;26146	http://www.ncbi.nlm.nih.gov/gene/?term= 8655+23322+8766+4751+5311+26123+10142+64792+11336+1260+9814+26146
Assembly of Viral Components at the Budding Site	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Association of licensing factors with the pre-replicative complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Association of TriC/CCT with target proteins during biosynthesis	27	2	1.84125535425971	NA	NA	63971;10694	http://www.ncbi.nlm.nih.gov/gene/?term= 63971+10694
Astrocytic Glutamate-Glutamine Uptake And Metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Asymmetric localization of PCP proteins	59	2	3.29733595473867	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
A tetrasaccharide linker sequence is required for GAG synthesis	25	2	2.66897529766067	NA	NA	27087;1463	http://www.ncbi.nlm.nih.gov/gene/?term= 27087+1463
ATF4 activates genes	24	3	2.21569842137652	0.696338837042355	0.243478434086211	22926;468;1649	http://www.ncbi.nlm.nih.gov/gene/?term= 22926+468+1649
ATF6-alpha activates chaperone genes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ATF6-alpha activates chaperones	11	2	3.21021388861186	NA	NA	22926;8720	http://www.ncbi.nlm.nih.gov/gene/?term= 22926+8720
A third proteolytic cleavage releases NICD	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ATP sensitive Potassium channels	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Attachment of GPI anchor to uPAR	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Attenuation phase	11	4	1.4181434649197	0.844699688920795	0.256421752007602	3320;2033;3297;3281	http://www.ncbi.nlm.nih.gov/gene/?term= 3320+2033+3297+3281
AUF1 (hnRNP D0) binds and destabilizes mRNA	50	2	3.29733595473867	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
Autodegradation of Cdh1 by Cdh1:APC/C	57	3	3.67101434451368	0.393634840871022	0.204160711010262	8697;5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 8697+5687+5721
Autodegradation of the E3 ubiquitin ligase COP1	48	2	3.29733595473867	NA	NA	5687;5721	http://www.ncbi.nlm.nih.gov/gene/?term= 5687+5721
Autointegration results in viral DNA circles	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AXIN missense mutants destabilize the destruction complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AXIN mutants destabilize the destruction complex, activating WNT signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axonal growth inhibition (RHOA activation)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axonal growth stimulation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axon guidance	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Base Excision Repair	27	5	2.56559412928969	0.615697535295525	0.230443016471842	6119;5985;10038;2237;5426	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+5985+10038+2237+5426
Basigin interactions	24	5	1.92546506917445	0.752572385738215	0.246213637102962	23428;9057;8140;9056;682	http://www.ncbi.nlm.nih.gov/gene/?term= 23428+9057+8140+9056+682
BBSome-mediated cargo-targeting to cilium	20	2	1.93125110207245	NA	NA	6608;582	http://www.ncbi.nlm.nih.gov/gene/?term= 6608+582
B Cell Activation	174	4	7.5865252059459	0.0246470447475473	0.0479374313846283	26281;5335;5295;50852	http://www.ncbi.nlm.nih.gov/gene/?term= 26281+5335+5295+50852
Beta-catenin independent WNT signaling	131	7	5.51192062003393	0.146207226609237	0.141828923206381	1856;7481;5687;5721;144165;4920;161	http://www.ncbi.nlm.nih.gov/gene/?term= 1856+7481+5687+5721+144165+4920+161
Beta-catenin phosphorylation cascade	17	2	3.77877448840644	NA	NA	5527;2932	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+2932
Beta defensins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
betaKlotho-mediated ligand binding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of butanoyl-CoA to acetyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of hexanoyl-CoA to butanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of myristoyl-CoA to lauroyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of octanoyl-CoA to hexanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of palmitoyl-CoA to myristoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta-oxidation of pristanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta-oxidation of very long chain fatty acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bicarbonate transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bile acid and bile salt metabolism	34	2	1.87927109758682	NA	NA	8714;213	http://www.ncbi.nlm.nih.gov/gene/?term= 8714+213
Binding and entry of HIV virion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Binding and Uptake of Ligands by Scavenger Receptors	27	6	1.29710316951966	0.863603732950467	0.259033715089389	23166;949;8578;3320;338;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 23166+949+8578+3320+338+6288
Binding of TCF/LEF:CTNNB1 to target gene promoters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Biological oxidations	134	7	5.34045435847006	0.161043311797081	0.146315455750721	1595;10327;1580;7363;8529;7366;1572	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+10327+1580+7363+8529+7366+1572
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	65	14	1.92935314100398	0.752093802345059	0.246213637102962	56052;79796;29929;79868;4759;6675;26503;80896;79053;10020;2720;29925;144245;54344	http://www.ncbi.nlm.nih.gov/gene/?term= 56052+79796+29929+79868+4759+6675+26503+80896+79053+10020+2720+29925+144245+54344
Biotin transport and metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
BMAL1:CLOCK,NPAS2 activates circadian gene expression	40	2	5.01653591408155	NA	NA	79365;9575	http://www.ncbi.nlm.nih.gov/gene/?term= 79365+9575
Branched-chain amino acid catabolism	14	2	1.1255846341503	NA	NA	594;11112	http://www.ncbi.nlm.nih.gov/gene/?term= 594+11112
Breakdown of the nuclear lamina	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Budding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Budding and maturation of HIV virion	23	2	1.69137373543586	NA	NA	6233;137492	http://www.ncbi.nlm.nih.gov/gene/?term= 6233+137492
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	16	2	1.87021762982412	NA	NA	54464;677	http://www.ncbi.nlm.nih.gov/gene/?term= 54464+677
Ca2+ pathway	50	2	3.09955131243966	NA	NA	7481;2775	http://www.ncbi.nlm.nih.gov/gene/?term= 7481+2775
Ca activated K+ channels	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
