pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
Activation of BH3-only proteins	15	2	1.08790885973074	NA	NA	572;7534	http://www.ncbi.nlm.nih.gov/gene/?term= 572+7534
Activation of BID and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of BIM and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of BMF and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of C3 and C5	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of CaMK IV	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of Ca-permeable Kainate Receptor	10	2	2.61380635614117	NA	NA	1741;1742	http://www.ncbi.nlm.nih.gov/gene/?term= 1741+1742
Activation of caspases through apoptosome-mediated cleavage	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of DNA fragmentation factor	10	3	1.0902239237514	0.929718875502008	0.564700207039623	3837;836;1677	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+836+1677
Activation of GABAB receptors	37	4	6.53488102312777	0.224899598393574	0.405977115148353	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
Activation of gene expression by SREBF (SREBP)	40	4	5.18071171549077	0.341867469879518	0.405977115148353	1595;4802;6309;7108	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+4802+6309+7108
Activation of G protein gated Potassium channels	23	4	6.43853865738378	0.230421686746988	0.405977115148353	3762;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 3762+2792+94235+2787
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	17	3	2.30287353392569	0.756526104417671	0.527343217519145	7187;7314;3665	http://www.ncbi.nlm.nih.gov/gene/?term= 7187+7314+3665
Activation of Kainate Receptors upon glutamate binding	28	4	6.53488102312777	0.224899598393574	0.405977115148353	2784;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2784+2792+94235+2787
Activation of Matrix Metalloproteinases	30	10	1.84130259855398	0.826305220883534	0.546557265770386	64386;7077;4313;1215;10893;4322;5045;4325;4312;1991	http://www.ncbi.nlm.nih.gov/gene/?term= 64386+7077+4313+1215+10893+4322+5045+4325+4312+1991
Activation of Na-permeable Kainate Receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of NF-kappaB in B cells	62	7	4.54487826145047	0.409136546184739	0.422602426631401	5720;5721;4793;5695;8915;5710;1147	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+4793+5695+8915+5710+1147
Activation of Nicotinic Acetylcholine Receptors	11	2	0.93296839950353	NA	NA	1143;1144	http://www.ncbi.nlm.nih.gov/gene/?term= 1143+1144
Activation of NIMA Kinases NEK9, NEK6, NEK7	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of NMDA receptor upon glutamate binding and postsynaptic events	34	2	7.64545679311665	NA	NA	10142;818	http://www.ncbi.nlm.nih.gov/gene/?term= 10142+818
Activation of NOXA and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of PKB	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of PPARGC1A (PGC-1alpha) by phosphorylation	10	2	0.830406931179371	NA	NA	5563;5571	http://www.ncbi.nlm.nih.gov/gene/?term= 5563+5571
Activation of PUMA and translocation to mitochondria	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of Rac	14	2	1.5900080472618	NA	NA	8440;6655	http://www.ncbi.nlm.nih.gov/gene/?term= 8440+6655
Activation of RAS in B cells	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of SMO	18	2	2.11184013548276	NA	NA	132884;84455	http://www.ncbi.nlm.nih.gov/gene/?term= 132884+84455
Activation of the AP-1 family of transcription factors	10	2	0.787615145183013	NA	NA	5595;2353	http://www.ncbi.nlm.nih.gov/gene/?term= 5595+2353
Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	50	2	7.30873395667871	NA	NA	6217;27335	http://www.ncbi.nlm.nih.gov/gene/?term= 6217+27335
Activation of the phototransduction cascade	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation of the pre-replicative complex	30	2	3.81785973671773	NA	NA	6119;6117	http://www.ncbi.nlm.nih.gov/gene/?term= 6119+6117
Activation of TRKA receptors	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Activation, translocation and oligomerization of BAX	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodeling of CL	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodeling of DAG and TAG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodelling of PC	15	2	1.8936836888086	NA	NA	54947;11145	http://www.ncbi.nlm.nih.gov/gene/?term= 54947+11145
Acyl chain remodelling of PE	14	2	1.68802515103562	NA	NA	129642;11145	http://www.ncbi.nlm.nih.gov/gene/?term= 129642+11145
Acyl chain remodelling of PG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodelling of PI	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Acyl chain remodelling of PS	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Adaptive Immune System	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Adenylate cyclase activating pathway	10	2	0.695056750818281	NA	NA	196883;2774	http://www.ncbi.nlm.nih.gov/gene/?term= 196883+2774
Adenylate cyclase inhibitory pathway	14	2	0.99828539504604	NA	NA	2771;196883	http://www.ncbi.nlm.nih.gov/gene/?term= 2771+196883
Adherens junctions interactions	21	3	1.29532477438415	0.907128514056225	0.564700207039623	1015;1004;3728	http://www.ncbi.nlm.nih.gov/gene/?term= 1015+1004+3728
ADP signalling through P2Y purinoceptor 1	22	4	6.53937047523697	0.224899598393574	0.405977115148353	2792;94235;5028;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+94235+5028+2787
ADP signalling through P2Y purinoceptor 12	20	4	6.6253768970358	0.220381526104418	0.405977115148353	2771;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2771+2792+94235+2787
Adrenaline,noradrenaline inhibits insulin secretion	26	4	6.72612544490041	0.211847389558233	0.405977115148353	2792;150;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2792+150+94235+2787
Advanced glycosylation endproduct receptor signaling	10	2	1.32177378270704	NA	NA	5595;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5595+6288
Aflatoxin activation and detoxification	13	2	0.748277412112531	NA	NA	4258;1576	http://www.ncbi.nlm.nih.gov/gene/?term= 4258+1576
Agmatine biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AKT-mediated inactivation of FOXO1A	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AKT phosphorylates targets in the cytosol	13	3	1.25113170561646	0.915160642570281	0.564700207039623	572;2932;10000	http://www.ncbi.nlm.nih.gov/gene/?term= 572+2932+10000
AKT phosphorylates targets in the nucleus	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ALKBH3 mediated reversal of alkylation damage	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Alpha-defensins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
alpha-linolenic acid (ALA) metabolism	13	2	2.2462528386262	NA	NA	83401;2180	http://www.ncbi.nlm.nih.gov/gene/?term= 83401+2180
alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	13	2	2.2462528386262	NA	NA	83401;2180	http://www.ncbi.nlm.nih.gov/gene/?term= 83401+2180
Alpha-oxidation of phytanate	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Alternative complement activation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AMER1 mutants destabilize the destruction complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amine compound SLC transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amine-derived hormones	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amino acid and derivative metabolism	170	26	6.34175851763438	0.241465863453815	0.405977115148353	5832;594;5720;5721;1158;11112;4953;6723;383;2805;435;8424;15;2593;6303;445;1644;5695;121278;5694;223;4143;5860;8659;162417;5831	http://www.ncbi.nlm.nih.gov/gene/?term= 5832+594+5720+5721+1158+11112+4953+6723+383+2805+435+8424+15+2593+6303+445+1644+5695+121278+5694+223+4143+5860+8659+162417+5831
Amino acid and oligopeptide SLC transporters	45	4	2.46120733891636	0.731425702811245	0.522531932809886	6506;6509;6568;56301	http://www.ncbi.nlm.nih.gov/gene/?term= 6506+6509+6568+56301
Amino Acid conjugation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amino acid synthesis and interconversion (transamination)	20	3	3.30525666640184	0.590361445783133	0.486969864114685	29920;2746;5831	http://www.ncbi.nlm.nih.gov/gene/?term= 29920+2746+5831
Amino acid transport across the plasma membrane	27	4	1.28410218103023	0.90863453815261	0.564700207039623	6509;56301;54407;10991	http://www.ncbi.nlm.nih.gov/gene/?term= 6509+56301+54407+10991
AMPK inhibits chREBP transcriptional activation activity	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amplification of signal from the kinetochores	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Amyloid formation	13	2	2.39884896371707	NA	NA	8349;8356	http://www.ncbi.nlm.nih.gov/gene/?term= 8349+8356
Anchoring fibril formation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Anchoring of the basal body to the plasma membrane	85	2	7.48334339931893	NA	NA	8481;10142	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+10142
Androgen biosynthesis	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Antagonism of Activin by Follistatin	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	25	2	8.83870846701966	NA	NA	974;5777	http://www.ncbi.nlm.nih.gov/gene/?term= 974+5777
Antigen Presentation: Folding, assembly and peptide loading of class I MHC	18	2	0.84807806947472	NA	NA	6890;6891	http://www.ncbi.nlm.nih.gov/gene/?term= 6890+6891
Antigen processing-Cross presentation	52	3	4.89700463478588	0.368473895582329	0.405977115148353	5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695+5710
Antigen processing: Ubiquitination & Proteasome degradation	213	14	9.29329257217087	0.0848393574297189	0.405977115148353	90293;996;51665;51619;5720;5721;7317;5695;136371;5710;8945;7314;148581;8139	http://www.ncbi.nlm.nih.gov/gene/?term= 90293+996+51665+51619+5720+5721+7317+5695+136371+5710+8945+7314+148581+8139
Antiviral mechanism by IFN-stimulated genes	61	7	1.8404266035357	0.826305220883534	0.546557265770386	3837;5335;6233;25820;7314;3434;9636	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+5335+6233+25820+7314+3434+9636
APC/C:Cdc20 mediated degradation of Cyclin B	21	2	2.37852957495735	NA	NA	996;29945	http://www.ncbi.nlm.nih.gov/gene/?term= 996+29945
APC/C:Cdc20 mediated degradation of mitotic proteins	69	4	5.05790789310327	0.351907630522088	0.405977115148353	5720;5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+5695+5710
APC/C:Cdc20 mediated degradation of Securin	61	4	5.05790789310327	0.351907630522088	0.405977115148353	5720;5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+5695+5710
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	66	3	4.89700463478588	0.368473895582329	0.405977115148353	5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695+5710
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	67	4	5.05790789310327	0.351907630522088	0.405977115148353	5720;5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+5695+5710
APC-Cdc20 mediated degradation of Nek2A	23	2	2.86001741978657	NA	NA	4751;4085	http://www.ncbi.nlm.nih.gov/gene/?term= 4751+4085
APC/C-mediated degradation of cell cycle proteins	80	5	5.55397046430309	0.301204819277108	0.405977115148353	5720;5721;26271;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+26271+5695+5710
APC truncation mutants have impaired AXIN binding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
APOBEC3G mediated resistance to HIV-1 infection	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Apoptosis	147	12	5.16228728024196	0.343373493975904	0.405977115148353	7431;355;841;5720;5721;51765;5695;5710;5580;836;7314;5062	http://www.ncbi.nlm.nih.gov/gene/?term= 7431+355+841+5720+5721+51765+5695+5710+5580+836+7314+5062
Apoptosis induced DNA fragmentation	10	3	1.0902239237514	0.929718875502008	0.564700207039623	3837;836;1677	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+836+1677
Apoptotic cleavage of cell adhesion  proteins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Apoptotic cleavage of cellular proteins	32	2	4.14332678993289	NA	NA	5580;836	http://www.ncbi.nlm.nih.gov/gene/?term= 5580+836
Apoptotic execution  phase	42	2	4.14332678993289	NA	NA	5580;836	http://www.ncbi.nlm.nih.gov/gene/?term= 5580+836
Apoptotic factor-mediated response	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Aquaporin-mediated transport	37	4	6.13978321056357	0.254016064257028	0.405977115148353	2778;2792;94235;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 2778+2792+94235+2787
Arachidonate production from DAG	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Arachidonic acid metabolism	47	3	3.77092588639209	0.518072289156627	0.47214467743583	4048;1580;11283	http://www.ncbi.nlm.nih.gov/gene/?term= 4048+1580+11283
ARL13B-mediated ciliary trafficking of INPP5E	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ARMS-mediated activation	218	14	8.22762763760346	0.131526104417671	0.405977115148353	816;2255;5527;26281;5720;5721;5595;28956;10142;5695;818;115727;399473;4893	http://www.ncbi.nlm.nih.gov/gene/?term= 816+2255+5527+26281+5720+5721+5595+28956+10142+5695+818+115727+399473+4893
Asparagine N-linked glycosylation	155	5	3.58217766413854	0.548694779116466	0.472147727466046	9570;374;6811;10972;126003	http://www.ncbi.nlm.nih.gov/gene/?term= 9570+374+6811+10972+126003
Assembly of collagen fibrils and other multimeric structures	21	2	2.00696939725363	NA	NA	1508;1306	http://www.ncbi.nlm.nih.gov/gene/?term= 1508+1306
Assembly Of The HIV Virion	11	2	2.55887879411893	NA	NA	137492;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 137492+7314
Assembly of the ORC complex at the origin of replication	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Assembly of the pre-replicative complex	64	4	5.05790789310327	0.351907630522088	0.405977115148353	5720;5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+5695+5710
Assembly of the primary cilium	164	12	6.89257902613613	0.198795180722892	0.405977115148353	8481;5566;8655;4751;117177;10142;64792;55142;582;11336;9814;26146	http://www.ncbi.nlm.nih.gov/gene/?term= 8481+5566+8655+4751+117177+10142+64792+55142+582+11336+9814+26146
Assembly of Viral Components at the Budding Site	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Association of licensing factors with the pre-replicative complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Association of TriC/CCT with target proteins during biosynthesis	28	2	1.87859861537324	NA	NA	3801;908	http://www.ncbi.nlm.nih.gov/gene/?term= 3801+908
Astrocytic Glutamate-Glutamine Uptake And Metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Asymmetric localization of PCP proteins	60	4	5.05790789310327	0.351907630522088	0.405977115148353	5720;5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+5695+5710
A tetrasaccharide linker sequence is required for GAG synthesis	26	3	3.2578996540843	0.592871485943775	0.486969864114685	2239;26229;1464	http://www.ncbi.nlm.nih.gov/gene/?term= 2239+26229+1464
ATF4 activates genes	24	3	1.5206260726647	0.8785140562249	0.562441803425691	22926;468;1649	http://www.ncbi.nlm.nih.gov/gene/?term= 22926+468+1649
ATF6-alpha activates chaperone genes	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ATF6-alpha activates chaperones	11	2	2.19682622657618	NA	NA	22926;8720	http://www.ncbi.nlm.nih.gov/gene/?term= 22926+8720
A third proteolytic cleavage releases NICD	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
ATP sensitive Potassium channels	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Attachment of GPI anchor to uPAR	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Attenuation phase	11	2	1.32368383699162	NA	NA	3337;3297	http://www.ncbi.nlm.nih.gov/gene/?term= 3337+3297
AUF1 (hnRNP D0) binds and destabilizes mRNA	50	3	4.89700463478588	0.368473895582329	0.405977115148353	5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695+5710
Autodegradation of Cdh1 by Cdh1:APC/C	57	4	5.05790789310327	0.351907630522088	0.405977115148353	5720;5721;5695;5710	http://www.ncbi.nlm.nih.gov/gene/?term= 5720+5721+5695+5710
Autodegradation of the E3 ubiquitin ligase COP1	48	2	4.71088703986093	NA	NA	5721;5695	http://www.ncbi.nlm.nih.gov/gene/?term= 5721+5695
Autointegration results in viral DNA circles	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AXIN missense mutants destabilize the destruction complex	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
AXIN mutants destabilize the destruction complex, activating WNT signaling	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axonal growth inhibition (RHOA activation)	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axonal growth stimulation	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Axon guidance	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Base Excision Repair	27	2	3.45726285906113	NA	NA	5981;6119	http://www.ncbi.nlm.nih.gov/gene/?term= 5981+6119
Basigin interactions	24	2	1.45095487236301	NA	NA	56301;682	http://www.ncbi.nlm.nih.gov/gene/?term= 56301+682
BBSome-mediated cargo-targeting to cilium	22	2	2.08289770186061	NA	NA	6608;582	http://www.ncbi.nlm.nih.gov/gene/?term= 6608+582
B Cell Activation	177	6	8.91449239287036	0.0993975903614458	0.405977115148353	974;2255;26281;5777;50852;5728	http://www.ncbi.nlm.nih.gov/gene/?term= 974+2255+26281+5777+50852+5728
Beta-catenin independent WNT signaling	132	10	7.48484558982249	0.164156626506024	0.405977115148353	1856;7481;5721;2792;5695;144165;1173;94235;4920;2787	http://www.ncbi.nlm.nih.gov/gene/?term= 1856+7481+5721+2792+5695+144165+1173+94235+4920+2787
Beta-catenin phosphorylation cascade	17	2	2.12452984344219	NA	NA	5527;2932	http://www.ncbi.nlm.nih.gov/gene/?term= 5527+2932
Beta defensins	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
betaKlotho-mediated ligand binding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of butanoyl-CoA to acetyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of hexanoyl-CoA to butanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of myristoyl-CoA to lauroyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of octanoyl-CoA to hexanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta oxidation of palmitoyl-CoA to myristoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta-oxidation of pristanoyl-CoA	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Beta-oxidation of very long chain fatty acids	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bicarbonate transporters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Bile acid and bile salt metabolism	35	2	1.63459878108628	NA	NA	80270;10499	http://www.ncbi.nlm.nih.gov/gene/?term= 80270+10499
Binding and entry of HIV virion	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Binding and Uptake of Ligands by Scavenger Receptors	27	2	1.2829056569732	NA	NA	949;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 949+6288
Binding of TCF/LEF:CTNNB1 to target gene promoters	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Biological oxidations	138	12	7.42081870635579	0.167670682730924	0.405977115148353	1595;8574;4258;1565;2937;6822;218;1588;1580;7363;221357;11283	http://www.ncbi.nlm.nih.gov/gene/?term= 1595+8574+4258+1565+2937+6822+218+1588+1580+7363+221357+11283
Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	65	12	2.61472845324516	0.705321285140562	0.522531932809886	56052;5476;5372;79868;4759;6675;26503;80896;10020;2720;29925;54344	http://www.ncbi.nlm.nih.gov/gene/?term= 56052+5476+5372+79868+4759+6675+26503+80896+10020+2720+29925+54344
Biotin transport and metabolism	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
BMAL1:CLOCK,NPAS2 activates circadian gene expression	41	5	1.90240324646011	0.817269076305221	0.546557265770386	1407;79365;9575;10499;5465	http://www.ncbi.nlm.nih.gov/gene/?term= 1407+79365+9575+10499+5465
Branched-chain amino acid catabolism	14	2	3.87395219581717	NA	NA	594;11112	http://www.ncbi.nlm.nih.gov/gene/?term= 594+11112
Breakdown of the nuclear lamina	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Budding	0	NA	NA	NA	NA		http://www.ncbi.nlm.nih.gov/gene/?term= 
Budding and maturation of HIV virion	23	2	2.55887879411893	NA	NA	137492;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 137492+7314
